,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
80,638489136,Chrysler 300  ,Luxury,Automatic,87.71,90.6,2022-12-02,2022-12-03
159,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-02,2022-12-03
72,631938698,Buick LaCrosse  ,Luxury,Automatic,85.18,87.99,2022-12-02,2022-12-03
130,585207183,Chrysler 300  ,Luxury,Automatic,85.18,87.99,2022-12-02,2022-12-03
49,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-02,2022-12-03
57,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-02,2022-12-03
95,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-02,2022-12-03
99,631553768,Lincoln Continental,Luxury,Automatic,77.32,79.87,2022-12-02,2022-12-03
56,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-02,2022-12-03
41,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-02,2022-12-03
323,673928006,Mercedes-Benz GLC,Luxury,Automatic,239.47,247.36,2022-12-03,2022-12-04
322,723428946,BMW 5 Series,Luxury,Automatic,220.12,227.37,2022-12-03,2022-12-04
249,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-03,2022-12-04
179,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-03,2022-12-04
241,658137488,Chrysler 300,Luxury,Automatic,110.97,114.63,2022-12-03,2022-12-04
196,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-03,2022-12-04
244,658190013,Chrysler 300,Luxury,Automatic,109.71,113.32,2022-12-03,2022-12-04
163,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-03,2022-12-04
166,659534556,Chrysler 300,Luxury,Automatic,99.56,102.84,2022-12-03,2022-12-04
206,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-03,2022-12-04
137,642896921,Chrysler 300  ,Luxury,Automatic,98.29,101.53,2022-12-03,2022-12-04
194,643095306,Buick LaCrosse  ,Luxury,Automatic,98.29,101.53,2022-12-03,2022-12-04
229,658163273,Chrysler 300,Luxury,Automatic,97.01,100.21,2022-12-03,2022-12-04
155,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-03,2022-12-04
191,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-03,2022-12-04
75,638489136,Chrysler 300  ,Luxury,Automatic,88.13,91.03,2022-12-03,2022-12-04
108,638446461,Chrysler 300  ,Luxury,Automatic,88.13,91.03,2022-12-03,2022-12-04
158,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-03,2022-12-04
69,631938698,Buick LaCrosse  ,Luxury,Automatic,85.6,88.42,2022-12-03,2022-12-04
98,585207183,Chrysler 300  ,Luxury,Automatic,85.6,88.42,2022-12-03,2022-12-04
50,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-03,2022-12-04
60,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-03,2022-12-04
91,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-03,2022-12-04
80,631553768,Lincoln Continental,Luxury,Automatic,77.32,79.87,2022-12-03,2022-12-04
61,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-03,2022-12-04
47,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-03,2022-12-04
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-04,2022-12-05
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-04,2022-12-05
259,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-04,2022-12-05
226,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-04,2022-12-05
246,658137488,Chrysler 300,Luxury,Automatic,110.97,114.63,2022-12-04,2022-12-05
200,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-04,2022-12-05
248,658190013,Chrysler 300,Luxury,Automatic,109.71,113.32,2022-12-04,2022-12-05
176,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-04,2022-12-05
171,659534556,Chrysler 300,Luxury,Automatic,99.56,102.84,2022-12-04,2022-12-05
210,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-04,2022-12-05
194,643095306,Buick LaCrosse  ,Luxury,Automatic,98.29,101.53,2022-12-04,2022-12-05
138,642896921,Chrysler 300  ,Luxury,Automatic,98.29,101.53,2022-12-04,2022-12-05
235,658163273,Chrysler 300,Luxury,Automatic,97.01,100.21,2022-12-04,2022-12-05
206,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-04,2022-12-05
177,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-04,2022-12-05
110,638446461,Chrysler 300  ,Luxury,Automatic,88.13,91.03,2022-12-04,2022-12-05
78,638489136,Chrysler 300  ,Luxury,Automatic,88.13,91.03,2022-12-04,2022-12-05
164,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-04,2022-12-05
71,631938698,Buick LaCrosse  ,Luxury,Automatic,85.6,88.42,2022-12-04,2022-12-05
102,585207183,Chrysler 300  ,Luxury,Automatic,85.6,88.42,2022-12-04,2022-12-05
48,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-04,2022-12-05
85,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-04,2022-12-05
55,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-04,2022-12-05
96,631553768,Lincoln Continental,Luxury,Automatic,77.32,79.87,2022-12-04,2022-12-05
57,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-04,2022-12-05
43,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-04,2022-12-05
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-05,2022-12-06
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-05,2022-12-06
222,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-05,2022-12-06
217,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-05,2022-12-06
191,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-05,2022-12-06
161,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-05,2022-12-06
195,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-05,2022-12-06
147,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-05,2022-12-06
164,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-05,2022-12-06
213,658137488,Chrysler 300,Luxury,Automatic,88.81,91.74,2022-12-05,2022-12-06
215,658190013,Chrysler 300,Luxury,Automatic,87.53,90.41,2022-12-05,2022-12-06
159,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-05,2022-12-06
50,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-05,2022-12-06
99,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-05,2022-12-06
64,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-05,2022-12-06
48,659534556,Chrysler 300,Luxury,Automatic,77.39,79.94,2022-12-05,2022-12-06
92,631553768,Lincoln Continental,Luxury,Automatic,77.29,79.84,2022-12-05,2022-12-06
70,642896921,Chrysler 300  ,Luxury,Automatic,76.12,78.63,2022-12-05,2022-12-06
44,643095306,Buick LaCrosse  ,Luxury,Automatic,76.12,78.63,2022-12-05,2022-12-06
63,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-05,2022-12-06
124,658163273,Chrysler 300,Luxury,Automatic,74.85,77.32,2022-12-05,2022-12-06
31,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-05,2022-12-06
13,638489136,Chrysler 300  ,Luxury,Automatic,65.97,68.14,2022-12-05,2022-12-06
32,638446461,Chrysler 300  ,Luxury,Automatic,65.97,68.14,2022-12-05,2022-12-06
7,585207183,Chrysler 300  ,Luxury,Automatic,63.44,65.53,2022-12-05,2022-12-06
5,631938698,Buick LaCrosse  ,Luxury,Automatic,63.44,65.53,2022-12-05,2022-12-06
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-06,2022-12-07
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-06,2022-12-07
226,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-06,2022-12-07
214,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-06,2022-12-07
186,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-06,2022-12-07
165,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-06,2022-12-07
176,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-06,2022-12-07
135,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-06,2022-12-07
159,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-06,2022-12-07
206,658137488,Chrysler 300,Luxury,Automatic,88.81,91.74,2022-12-06,2022-12-07
208,658190013,Chrysler 300,Luxury,Automatic,87.53,90.41,2022-12-06,2022-12-07
155,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-06,2022-12-07
51,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-06,2022-12-07
63,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-06,2022-12-07
96,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-06,2022-12-07
49,659534556,Chrysler 300,Luxury,Automatic,77.39,79.94,2022-12-06,2022-12-07
88,631553768,Lincoln Continental,Luxury,Automatic,77.29,79.84,2022-12-06,2022-12-07
70,642896921,Chrysler 300  ,Luxury,Automatic,76.12,78.63,2022-12-06,2022-12-07
46,643095306,Buick LaCrosse  ,Luxury,Automatic,76.12,78.63,2022-12-06,2022-12-07
64,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-06,2022-12-07
121,658163273,Chrysler 300,Luxury,Automatic,74.85,77.32,2022-12-06,2022-12-07
36,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-06,2022-12-07
13,638489136,Chrysler 300  ,Luxury,Automatic,65.97,68.14,2022-12-06,2022-12-07
31,638446461,Chrysler 300  ,Luxury,Automatic,65.97,68.14,2022-12-06,2022-12-07
5,631938698,Buick LaCrosse  ,Luxury,Automatic,63.44,65.53,2022-12-06,2022-12-07
7,585207183,Chrysler 300  ,Luxury,Automatic,63.44,65.53,2022-12-06,2022-12-07
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-07,2022-12-08
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-07,2022-12-08
240,658137488,Chrysler 300,Luxury,Automatic,122.77,126.82,2022-12-07,2022-12-08
206,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-07,2022-12-08
242,658190013,Chrysler 300,Luxury,Automatic,121.5,125.5,2022-12-07,2022-12-08
190,659534556,Chrysler 300,Luxury,Automatic,116.28,120.11,2022-12-07,2022-12-08
195,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-07,2022-12-08
173,643095306,Buick LaCrosse  ,Luxury,Automatic,115.01,118.8,2022-12-07,2022-12-08
165,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-07,2022-12-08
163,642896921,Chrysler 300  ,Luxury,Automatic,110.09,113.72,2022-12-07,2022-12-08
210,658163273,Chrysler 300,Luxury,Automatic,108.82,112.41,2022-12-07,2022-12-08
149,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-07,2022-12-08
176,638489136,Chrysler 300  ,Luxury,Automatic,104.86,108.32,2022-12-07,2022-12-08
187,631938698,Buick LaCrosse  ,Luxury,Automatic,102.33,105.7,2022-12-07,2022-12-08
183,638446461,Chrysler 300  ,Luxury,Automatic,99.94,103.23,2022-12-07,2022-12-08
180,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-07,2022-12-08
170,585207183,Chrysler 300  ,Luxury,Automatic,97.4,100.61,2022-12-07,2022-12-08
124,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-07,2022-12-08
167,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-07,2022-12-08
142,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-07,2022-12-08
37,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-07,2022-12-08
87,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-07,2022-12-08
49,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-07,2022-12-08
91,631553768,Lincoln Continental,Luxury,Automatic,77.29,79.84,2022-12-07,2022-12-08
52,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-07,2022-12-08
29,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-07,2022-12-08
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-08,2022-12-09
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-08,2022-12-09
243,658137488,Chrysler 300,Luxury,Automatic,125.52,129.66,2022-12-08,2022-12-09
246,658190013,Chrysler 300,Luxury,Automatic,124.25,128.34,2022-12-08,2022-12-09
210,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-08,2022-12-09
199,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-08,2022-12-09
176,642896921,Chrysler 300  ,Luxury,Automatic,112.82,116.54,2022-12-08,2022-12-09
240,658163273,Chrysler 300,Luxury,Automatic,111.55,115.23,2022-12-08,2022-12-09
181,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-08,2022-12-09
197,659534556,Chrysler 300,Luxury,Automatic,109.3,112.9,2022-12-08,2022-12-09
189,643095306,Buick LaCrosse  ,Luxury,Automatic,108.03,111.59,2022-12-08,2022-12-09
144,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-08,2022-12-09
127,638446461,Chrysler 300  ,Luxury,Automatic,102.68,106.06,2022-12-08,2022-12-09
148,585207183,Chrysler 300  ,Luxury,Automatic,100.14,103.44,2022-12-08,2022-12-09
184,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-08,2022-12-09
174,638489136,Chrysler 300  ,Luxury,Automatic,97.88,101.11,2022-12-08,2022-12-09
156,631938698,Buick LaCrosse  ,Luxury,Automatic,95.34,98.48,2022-12-08,2022-12-09
125,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-08,2022-12-09
146,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-08,2022-12-09
139,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-08,2022-12-09
41,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-08,2022-12-09
51,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-08,2022-12-09
83,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-08,2022-12-09
71,631553768,Lincoln Continental,Luxury,Automatic,77.29,79.84,2022-12-08,2022-12-09
50,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-08,2022-12-09
34,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-08,2022-12-09
323,673928006,Mercedes-Benz GLC,Luxury,Automatic,239.47,247.36,2022-12-09,2022-12-10
322,723428946,BMW 5 Series,Luxury,Automatic,220.12,227.37,2022-12-09,2022-12-10
202,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-09,2022-12-10
239,658137488,Chrysler 300,Luxury,Automatic,120.47,124.44,2022-12-09,2022-12-10
241,658190013,Chrysler 300,Luxury,Automatic,119.2,123.13,2022-12-09,2022-12-10
190,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-09,2022-12-10
166,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-09,2022-12-10
216,659534556,Chrysler 300,Luxury,Automatic,109.06,112.65,2022-12-09,2022-12-10
204,643095306,Buick LaCrosse  ,Luxury,Automatic,107.79,111.34,2022-12-09,2022-12-10
187,642896921,Chrysler 300  ,Luxury,Automatic,107.79,111.34,2022-12-09,2022-12-10
222,658163273,Chrysler 300,Luxury,Automatic,106.52,110.03,2022-12-09,2022-12-10
140,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-09,2022-12-10
177,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-09,2022-12-10
137,638446461,Chrysler 300  ,Luxury,Automatic,97.64,100.86,2022-12-09,2022-12-10
171,638489136,Chrysler 300  ,Luxury,Automatic,97.64,100.86,2022-12-09,2022-12-10
142,585207183,Chrysler 300  ,Luxury,Automatic,95.11,98.24,2022-12-09,2022-12-10
154,631938698,Buick LaCrosse  ,Luxury,Automatic,95.11,98.24,2022-12-09,2022-12-10
125,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-09,2022-12-10
150,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-09,2022-12-10
147,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-09,2022-12-10
40,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-09,2022-12-10
80,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-09,2022-12-10
50,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-09,2022-12-10
84,631553768,Lincoln Continental,Luxury,Automatic,77.32,79.87,2022-12-09,2022-12-10
44,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-09,2022-12-10
34,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-09,2022-12-10
335,673928006,Mercedes-Benz GLC,Luxury,Automatic,239.47,247.36,2022-12-10,2022-12-11
334,723428946,BMW 5 Series,Luxury,Automatic,220.12,227.37,2022-12-10,2022-12-11
200,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-10,2022-12-11
244,658137488,Chrysler 300,Luxury,Automatic,122.7,126.74,2022-12-10,2022-12-11
247,658190013,Chrysler 300,Luxury,Automatic,121.43,125.43,2022-12-10,2022-12-11
191,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-10,2022-12-11
214,659534556,Chrysler 300,Luxury,Automatic,111.27,114.94,2022-12-10,2022-12-11
163,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-10,2022-12-11
215,643095306,Buick LaCrosse  ,Luxury,Automatic,110.02,113.65,2022-12-10,2022-12-11
160,642896921,Chrysler 300  ,Luxury,Automatic,110.02,113.65,2022-12-10,2022-12-11
204,658163273,Chrysler 300,Luxury,Automatic,108.74,112.32,2022-12-10,2022-12-11
139,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-10,2022-12-11
148,638446461,Chrysler 300  ,Luxury,Automatic,99.86,103.15,2022-12-10,2022-12-11
181,638489136,Chrysler 300  ,Luxury,Automatic,99.86,103.15,2022-12-10,2022-12-11
176,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-10,2022-12-11
171,631938698,Buick LaCrosse  ,Luxury,Automatic,97.32,100.53,2022-12-10,2022-12-11
136,585207183,Chrysler 300  ,Luxury,Automatic,97.32,100.53,2022-12-10,2022-12-11
119,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-10,2022-12-11
146,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-10,2022-12-11
142,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-10,2022-12-11
38,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-10,2022-12-11
47,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-10,2022-12-11
81,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-10,2022-12-11
84,631553768,Lincoln Continental,Luxury,Automatic,77.32,79.87,2022-12-10,2022-12-11
43,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-10,2022-12-11
32,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-10,2022-12-11
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-11,2022-12-12
335,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-11,2022-12-12
198,644881573,Cadillac XTS  ,Luxury,Automatic,122.76,126.8,2022-12-11,2022-12-12
245,658137488,Chrysler 300,Luxury,Automatic,122.7,126.74,2022-12-11,2022-12-12
248,658190013,Chrysler 300,Luxury,Automatic,121.43,125.43,2022-12-11,2022-12-12
187,636479888,Cadillac XTS  ,Luxury,Automatic,116.24,120.07,2022-12-11,2022-12-12
208,659534556,Chrysler 300,Luxury,Automatic,111.27,114.94,2022-12-11,2022-12-12
169,646119413,Cadillac XTS,Luxury,Automatic,110.47,114.11,2022-12-11,2022-12-12
158,642896921,Chrysler 300  ,Luxury,Automatic,110.02,113.65,2022-12-11,2022-12-12
209,643095306,Buick LaCrosse  ,Luxury,Automatic,110.02,113.65,2022-12-11,2022-12-12
227,658163273,Chrysler 300,Luxury,Automatic,108.74,112.32,2022-12-11,2022-12-12
141,644901168,Cadillac XTS  ,Luxury,Automatic,105.36,108.83,2022-12-11,2022-12-12
177,638489136,Chrysler 300  ,Luxury,Automatic,99.86,103.15,2022-12-11,2022-12-12
143,638446461,Chrysler 300  ,Luxury,Automatic,99.86,103.15,2022-12-11,2022-12-12
172,636492688,Cadillac XTS  ,Luxury,Automatic,98.96,102.22,2022-12-11,2022-12-12
132,585207183,Chrysler 300  ,Luxury,Automatic,97.32,100.53,2022-12-11,2022-12-12
166,631938698,Buick LaCrosse  ,Luxury,Automatic,97.32,100.53,2022-12-11,2022-12-12
119,644861493,Cadillac XTS  ,Luxury,Automatic,93.77,96.86,2022-12-11,2022-12-12
142,646151293,Cadillac XTS,Luxury,Automatic,93.19,96.26,2022-12-11,2022-12-12
136,636472613,Cadillac XTS  ,Luxury,Automatic,87.43,90.31,2022-12-11,2022-12-12
38,644841863,Cadillac XTS  ,Luxury,Automatic,82.16,84.87,2022-12-11,2022-12-12
79,646141193,Cadillac XTS,Luxury,Automatic,81.65,84.34,2022-12-11,2022-12-12
48,735898091,Cadillac XTS  ,Luxury,Automatic,81.65,84.34,2022-12-11,2022-12-12
82,631553768,Lincoln Continental,Luxury,Automatic,77.32,79.87,2022-12-11,2022-12-12
47,636464758,Cadillac XTS  ,Luxury,Automatic,75.91,78.41,2022-12-11,2022-12-12
33,735895261,Cadillac XTS  ,Luxury,Automatic,70.14,72.45,2022-12-11,2022-12-12
337,673928006,Mercedes-Benz GLC,Luxury,Automatic,228.4,235.93,2022-12-12,2022-12-13
336,723428946,BMW 5 Series,Luxury,Automatic,209.97,216.89,2022-12-12,2022-12-13
228,644881573,Cadillac XTS  ,Luxury,Automatic,138.26,142.82,2022-12-12,2022-12-13
166,636479888,Cadillac XTS  ,Luxury,Automatic,131.66,136.0,2022-12-12,2022-12-13
203,646119413,Cadillac XTS,Luxury,Automatic,125.88,130.03,2022-12-12,2022-12-13
180,644901168,Cadillac XTS  ,Luxury,Automatic,120.87,124.85,2022-12-12,2022-12-13
221,636492688,Cadillac XTS  ,Luxury,Automatic,114.35,118.12,2022-12-12,2022-12-13
133,644861493,Cadillac XTS  ,Luxury,Automatic,109.28,112.88,2022-12-12,2022-12-13
146,646151293,Cadillac XTS,Luxury,Automatic,108.6,112.18,2022-12-12,2022-12-13
164,636472613,Cadillac XTS  ,Luxury,Automatic,102.82,106.21,2022-12-12,2022-12-13
172,658137488,Chrysler 300,Luxury,Automatic,100.47,103.78,2022-12-12,2022-12-13
174,658190013,Chrysler 300,Luxury,Automatic,99.2,102.47,2022-12-12,2022-12-13
130,631553768,Lincoln Continental,Luxury,Automatic,97.97,101.2,2022-12-12,2022-12-13
44,644841863,Cadillac XTS  ,Luxury,Automatic,97.66,100.88,2022-12-12,2022-12-13
60,735898091,Cadillac XTS  ,Luxury,Automatic,97.05,100.25,2022-12-12,2022-12-13
96,646141193,Cadillac XTS,Luxury,Automatic,97.05,100.25,2022-12-12,2022-12-13
48,636464758,Cadillac XTS  ,Luxury,Automatic,91.31,94.32,2022-12-12,2022-12-13
38,659534556,Chrysler 300,Luxury,Automatic,89.05,91.98,2022-12-12,2022-12-13
53,642896921,Chrysler 300  ,Luxury,Automatic,87.78,90.67,2022-12-12,2022-12-13
32,643095306,Buick LaCrosse  ,Luxury,Automatic,87.78,90.67,2022-12-12,2022-12-13
100,658163273,Chrysler 300,Luxury,Automatic,86.52,89.37,2022-12-12,2022-12-13
41,735895261,Cadillac XTS  ,Luxury,Automatic,85.55,88.37,2022-12-12,2022-12-13
35,638446461,Chrysler 300  ,Luxury,Automatic,77.63,80.19,2022-12-12,2022-12-13
19,638489136,Chrysler 300  ,Luxury,Automatic,77.63,80.19,2022-12-12,2022-12-13
